date,hour,rides
9/16/2022,6,436
9/16/2022,7,760
9/16/2022,8,1012
9/16/2022,9,1201
9/16/2022,10,1197
9/16/2022,11,1429
9/16/2022,12,1507
9/16/2022,13,1465
9/16/2022,14,1541
9/16/2022,15,1514
9/16/2022,16,1556
9/16/2022,17,1616
9/16/2022,18,1666
9/16/2022,19,1571
9/16/2022,20,1326
9/16/2022,21,859
9/16/2022,22,688
9/16/2022,23,537
9/17/2022,0,459
9/17/2022,1,374
9/17/2022,2,243
9/17/2022,3,163
9/17/2022,4,140
9/17/2022,5,167
9/17/2022,6,260
9/17/2022,7,339
9/17/2022,8,488
9/17/2022,9,654
9/17/2022,10,918
9/17/2022,11,1038
9/17/2022,12,1093
9/17/2022,13,1127
9/17/2022,14,1181
9/17/2022,15,1082
9/17/2022,16,1187
9/17/2022,17,1254
9/17/2022,18,1226
9/17/2022,19,1187
9/17/2022,20,942
9/17/2022,21,768
9/17/2022,22,636
9/17/2022,23,502
9/18/2022,0,459
9/18/2022,1,366
9/18/2022,2,260
9/18/2022,3,211
9/18/2022,4,193
9/18/2022,5,232
9/18/2022,6,326
9/18/2022,7,421
9/18/2022,8,449
9/18/2022,9,602
9/18/2022,10,811
9/18/2022,11,984
9/18/2022,12,1052
9/18/2022,13,1036
9/18/2022,14,1098
9/18/2022,15,1083
9/18/2022,16,1068
9/18/2022,17,1125
9/18/2022,18,1103
9/18/2022,19,993
9/18/2022,20,903
9/18/2022,21,770
9/18/2022,22,617
9/18/2022,23,413
9/19/2022,0,287
9/19/2022,1,238
9/19/2022,2,145
9/19/2022,3,91
9/19/2022,4,123
9/19/2022,5,219
9/19/2022,6,438
9/19/2022,7,726
9/19/2022,8,1096
9/19/2022,9,1091
9/19/2022,10,1194
9/19/2022,11,1145
9/19/2022,12,1248
9/19/2022,13,1300
9/19/2022,14,1351
9/19/2022,15,1350
9/19/2022,16,1400
9/19/2022,17,1484
9/19/2022,18,1222
9/19/2022,19,1211
9/19/2022,20,1041
9/19/2022,21,803
9/19/2022,22,518
9/19/2022,23,346
9/20/2022,0,243
9/20/2022,1,147
9/20/2022,2,58
9/20/2022,3,44
9/20/2022,4,78
9/20/2022,5,159
9/20/2022,6,364
9/20/2022,7,782
9/20/2022,8,1246
9/20/2022,9,1274
9/20/2022,10,1133
9/20/2022,11,1129
9/20/2022,12,1255
9/20/2022,13,1255
9/20/2022,14,1320
9/20/2022,15,1443
9/20/2022,16,1654
9/20/2022,17,1730
9/20/2022,18,1556
9/20/2022,19,1095
9/20/2022,20,1033
9/20/2022,21,1003
9/20/2022,22,870
9/20/2022,23,616
9/21/2022,0,393
9/21/2022,1,171
9/21/2022,2,61
9/21/2022,3,48
9/21/2022,4,90
9/21/2022,5,184
9/21/2022,6,399
9/21/2022,7,839
9/21/2022,8,1215
9/21/2022,9,1289
9/21/2022,10,1164
9/21/2022,11,1174
9/21/2022,12,1331
9/21/2022,13,1390
9/21/2022,14,1527
9/21/2022,15,1523
9/21/2022,16,1551
9/21/2022,17,1626
9/21/2022,18,1529
9/21/2022,19,1422
9/21/2022,20,1089
9/21/2022,21,968
9/21/2022,22,667
9/21/2022,23,449
9/22/2022,0,300
9/22/2022,1,152
9/22/2022,2,75
9/22/2022,3,84
9/22/2022,4,96
9/22/2022,5,225
9/22/2022,6,411
9/22/2022,7,792
9/22/2022,8,1124
9/22/2022,9,1078
9/22/2022,10,1170
9/22/2022,11,1275
9/22/2022,12,1394
9/22/2022,13,1443
9/22/2022,14,1461
9/22/2022,15,1407
9/22/2022,16,1519
9/22/2022,17,1590
9/22/2022,18,1616
9/22/2022,19,1544
9/22/2022,20,1285
9/22/2022,21,1085
9/22/2022,22,950
9/22/2022,23,640
9/23/2022,0,461
9/23/2022,1,250
9/23/2022,2,107
9/23/2022,3,82
9/23/2022,4,117
9/23/2022,5,198
9/23/2022,6,386
9/23/2022,7,669
9/23/2022,8,937
9/23/2022,9,1019
9/23/2022,10,1064
9/23/2022,11,1156
9/23/2022,12,1395
9/23/2022,13,1321
9/23/2022,14,1365
9/23/2022,15,1394
9/23/2022,16,1477
9/23/2022,17,1561
9/23/2022,18,1546
9/23/2022,19,1482
9/23/2022,20,1092
9/23/2022,21,918
9/23/2022,22,789
9/23/2022,23,599
9/24/2022,0,508
9/24/2022,1,434
9/24/2022,2,222
9/24/2022,3,176
9/24/2022,4,128
9/24/2022,5,147
9/24/2022,6,167
9/24/2022,7,261
9/24/2022,8,406
9/24/2022,9,573
9/24/2022,10,722
9/24/2022,11,738
9/24/2022,12,841
9/24/2022,13,930
9/24/2022,14,956
9/24/2022,15,936
9/24/2022,16,989
9/24/2022,17,1053
9/24/2022,18,1081
9/24/2022,19,1033
9/24/2022,20,833
9/24/2022,21,656
9/24/2022,22,741
9/24/2022,23,651
9/25/2022,0,532
9/25/2022,1,339
9/25/2022,2,277
9/25/2022,3,182
9/25/2022,4,136
9/25/2022,5,202
9/25/2022,6,278
9/25/2022,7,325
9/25/2022,8,396
9/25/2022,9,581
9/25/2022,10,823
9/25/2022,11,913
9/25/2022,12,912
9/25/2022,13,917
9/25/2022,14,953
9/25/2022,15,1007
9/25/2022,16,981
9/25/2022,17,973
9/25/2022,18,910
9/25/2022,19,929
9/25/2022,20,931
9/25/2022,21,591
9/25/2022,22,473
9/25/2022,23,387
9/26/2022,0,347
9/26/2022,1,172
9/26/2022,2,62
9/26/2022,3,47
9/26/2022,4,92
9/26/2022,5,169
9/26/2022,6,394
9/26/2022,7,687
9/26/2022,8,910
9/26/2022,9,1036
9/26/2022,10,903
9/26/2022,11,920
9/26/2022,12,1012
9/26/2022,13,1121
9/26/2022,14,1211
9/26/2022,15,1253
9/26/2022,16,1293
9/26/2022,17,1242
9/26/2022,18,1133
9/26/2022,19,991
9/26/2022,20,819
9/26/2022,21,643
9/26/2022,22,434
9/26/2022,23,368
9/27/2022,0,276
9/27/2022,1,151
9/27/2022,2,65
9/27/2022,3,39
9/27/2022,4,61
9/27/2022,5,136
9/27/2022,6,334
9/27/2022,7,765
9/27/2022,8,1201
9/27/2022,9,1250
9/27/2022,10,1106
9/27/2022,11,1048
9/27/2022,12,1236
9/27/2022,13,1358
9/27/2022,14,1374
9/27/2022,15,1324
9/27/2022,16,1474
9/27/2022,17,1682
9/27/2022,18,1473
9/27/2022,19,1286
9/27/2022,20,1008
9/27/2022,21,815
9/27/2022,22,629
9/27/2022,23,378
9/28/2022,0,216
9/28/2022,1,124
9/28/2022,2,67
9/28/2022,3,45
9/28/2022,4,81
9/28/2022,5,182
9/28/2022,6,373
9/28/2022,7,822
9/28/2022,8,1214
9/28/2022,9,1302
9/28/2022,10,1085
9/28/2022,11,1122
9/28/2022,12,1316
9/28/2022,13,1418
9/28/2022,14,1443
9/28/2022,15,1521
9/28/2022,16,1535
9/28/2022,17,1714
9/28/2022,18,1628
9/28/2022,19,1429
9/28/2022,20,1179
9/28/2022,21,941
9/28/2022,22,690
9/28/2022,23,436
9/29/2022,0,245
9/29/2022,1,160
9/29/2022,2,68
9/29/2022,3,52
9/29/2022,4,79
9/29/2022,5,185
9/29/2022,6,407
9/29/2022,7,839
9/29/2022,8,1229
9/29/2022,9,1299
9/29/2022,10,1229
9/29/2022,11,1281
9/29/2022,12,1565
9/29/2022,13,1645
9/29/2022,14,1683
9/29/2022,15,1684
9/29/2022,16,1738
9/29/2022,17,1852
9/29/2022,18,1837
9/29/2022,19,1602
9/29/2022,20,1330
9/29/2022,21,1118
9/29/2022,22,837
9/29/2022,23,598
9/30/2022,0,394
9/30/2022,1,239
9/30/2022,2,103
9/30/2022,3,80
9/30/2022,4,96
9/30/2022,5,208
9/30/2022,6,414
9/30/2022,7,753
9/30/2022,8,1091
9/30/2022,9,1240
9/30/2022,10,1311
9/30/2022,11,1375
9/30/2022,12,1517
9/30/2022,13,1563
9/30/2022,14,1570
9/30/2022,15,1616
9/30/2022,16,1691
9/30/2022,17,1845
9/30/2022,18,1945
9/30/2022,19,1790
9/30/2022,20,1373
9/30/2022,21,1061
9/30/2022,22,839
9/30/2022,23,698
10/1/2022,0,537
10/1/2022,1,397
10/1/2022,2,222
10/1/2022,3,117
10/1/2022,4,95
10/1/2022,5,133
10/1/2022,6,286
10/1/2022,7,479
10/1/2022,8,608
10/1/2022,9,746
10/1/2022,10,882
10/1/2022,11,944
10/1/2022,12,1015
10/1/2022,13,1029
10/1/2022,14,1079
10/1/2022,15,1077
10/1/2022,16,1150
10/1/2022,17,1268
10/1/2022,18,1252
10/1/2022,19,1351
10/1/2022,20,1111
10/1/2022,21,810
10/1/2022,22,716
10/1/2022,23,658
10/2/2022,0,468
10/2/2022,1,335
10/2/2022,2,246
10/2/2022,3,167
10/2/2022,4,139
10/2/2022,5,176
10/2/2022,6,350
10/2/2022,7,454
10/2/2022,8,611
10/2/2022,9,735
10/2/2022,10,873
10/2/2022,11,968
10/2/2022,12,993
10/2/2022,13,1017
10/2/2022,14,1056
10/2/2022,15,1008
10/2/2022,16,1018
10/2/2022,17,1104
10/2/2022,18,1013
10/2/2022,19,1063
10/2/2022,20,897
10/2/2022,21,663
10/2/2022,22,407
10/2/2022,23,320
10/3/2022,0,234
10/3/2022,1,149
10/3/2022,2,90
10/3/2022,3,68
10/3/2022,4,104
10/3/2022,5,225
10/3/2022,6,444
10/3/2022,7,781
10/3/2022,8,1086
10/3/2022,9,1069
10/3/2022,10,1115
10/3/2022,11,1190
10/3/2022,12,1254
10/3/2022,13,1366
10/3/2022,14,1446
10/3/2022,15,1412
10/3/2022,16,1289
10/3/2022,17,1350
10/3/2022,18,1256
10/3/2022,19,1049
10/3/2022,20,846
10/3/2022,21,640
10/3/2022,22,385
10/3/2022,23,267
10/4/2022,0,192
10/4/2022,1,115
10/4/2022,2,57
10/4/2022,3,37
10/4/2022,4,88
10/4/2022,5,164
10/4/2022,6,372
10/4/2022,7,765
10/4/2022,8,1128
10/4/2022,9,1181
10/4/2022,10,1121
10/4/2022,11,1131
10/4/2022,12,1232
10/4/2022,13,1167
10/4/2022,14,1191
10/4/2022,15,1229
10/4/2022,16,1299
10/4/2022,17,1383
10/4/2022,18,1274
10/4/2022,19,1069
10/4/2022,20,748
10/4/2022,21,515
10/4/2022,22,428
10/4/2022,23,304
10/5/2022,0,185
10/5/2022,1,113
10/5/2022,2,59
10/5/2022,3,48
10/5/2022,4,68
10/5/2022,5,163
10/5/2022,6,330
10/5/2022,7,629
10/5/2022,8,1056
10/5/2022,9,1091
10/5/2022,10,974
10/5/2022,11,1090
10/5/2022,12,1184
10/5/2022,13,1142
10/5/2022,14,1213
10/5/2022,15,1258
10/5/2022,16,1318
10/5/2022,17,1378
10/5/2022,18,1233
10/5/2022,19,1199
10/5/2022,20,833
10/5/2022,21,639
10/5/2022,22,466
10/5/2022,23,325
10/6/2022,0,221
10/6/2022,1,123
10/6/2022,2,47
10/6/2022,3,44
10/6/2022,4,84
10/6/2022,5,155
10/6/2022,6,376
10/6/2022,7,765
10/6/2022,8,1125
10/6/2022,9,1162
10/6/2022,10,1070
10/6/2022,11,1080
10/6/2022,12,1328
10/6/2022,13,1391
10/6/2022,14,1494
10/6/2022,15,1548
10/6/2022,16,1630
10/6/2022,17,1582
10/6/2022,18,1633
10/6/2022,19,1518
10/6/2022,20,1176
10/6/2022,21,935
10/6/2022,22,681
10/6/2022,23,516
10/7/2022,0,383
10/7/2022,1,235
10/7/2022,2,101
10/7/2022,3,70
10/7/2022,4,100
10/7/2022,5,192
10/7/2022,6,378
10/7/2022,7,755
10/7/2022,8,1121
10/7/2022,9,1282
10/7/2022,10,1341
10/7/2022,11,1553
10/7/2022,12,1667
10/7/2022,13,1480
10/7/2022,14,1466
10/7/2022,15,1532
10/7/2022,16,1636
10/7/2022,17,1704
10/7/2022,18,1738
10/7/2022,19,1656
10/7/2022,20,1155
10/7/2022,21,858
10/7/2022,22,774
10/7/2022,23,557
10/8/2022,0,421
10/8/2022,1,348
10/8/2022,2,195
10/8/2022,3,102
10/8/2022,4,90
10/8/2022,5,103
10/8/2022,6,178
10/8/2022,7,314
10/8/2022,8,502
10/8/2022,9,752
10/8/2022,10,978
10/8/2022,11,1108
10/8/2022,12,1134
10/8/2022,13,1141
10/8/2022,14,1128
10/8/2022,15,1084
10/8/2022,16,1158
10/8/2022,17,1152
10/8/2022,18,1109
10/8/2022,19,1055
10/8/2022,20,835
10/8/2022,21,647
10/8/2022,22,590
10/8/2022,23,591
10/9/2022,0,397
10/9/2022,1,252
10/9/2022,2,178
10/9/2022,3,130
10/9/2022,4,133
10/9/2022,5,194
10/9/2022,6,241
10/9/2022,7,321
10/9/2022,8,366
10/9/2022,9,454
10/9/2022,10,529
10/9/2022,11,623
10/9/2022,12,691
10/9/2022,13,847
10/9/2022,14,971
10/9/2022,15,1097
10/9/2022,16,1119
10/9/2022,17,1142
10/9/2022,18,1014
10/9/2022,19,1000
10/9/2022,20,851
10/9/2022,21,671
10/9/2022,22,450
10/9/2022,23,365
10/10/2022,0,307
10/10/2022,1,200
10/10/2022,2,81
10/10/2022,3,77
10/10/2022,4,188
10/10/2022,5,322
10/10/2022,6,479
10/10/2022,7,669
10/10/2022,8,967
10/10/2022,9,998
10/10/2022,10,1126
10/10/2022,11,1175
10/10/2022,12,1320
10/10/2022,13,1378
10/10/2022,14,1403
10/10/2022,15,1431
10/10/2022,16,1448
10/10/2022,17,1585
10/10/2022,18,1481
10/10/2022,19,1284
10/10/2022,20,1017
10/10/2022,21,782
10/10/2022,22,530
10/10/2022,23,452
10/11/2022,0,338
10/11/2022,1,175
10/11/2022,2,58
10/11/2022,3,55
10/11/2022,4,105
10/11/2022,5,206
10/11/2022,6,394
10/11/2022,7,795
10/11/2022,8,1226
10/11/2022,9,1357
10/11/2022,10,1297
10/11/2022,11,1404
10/11/2022,12,1537
10/11/2022,13,1680
10/11/2022,14,1730
10/11/2022,15,1703
10/11/2022,16,1608
10/11/2022,17,1606
10/11/2022,18,1543
10/11/2022,19,1477
10/11/2022,20,1122
10/11/2022,21,792
10/11/2022,22,553
10/11/2022,23,379
10/12/2022,0,254
10/12/2022,1,176
10/12/2022,2,77
10/12/2022,3,57
10/12/2022,4,91
10/12/2022,5,198
10/12/2022,6,434
10/12/2022,7,926
10/12/2022,8,1307
10/12/2022,9,1401
10/12/2022,10,1317
10/12/2022,11,1390
10/12/2022,12,1554
10/12/2022,13,1604
10/12/2022,14,1561
10/12/2022,15,1607
10/12/2022,16,1499
10/12/2022,17,1651
10/12/2022,18,1699
10/12/2022,19,1464
10/12/2022,20,1146
10/12/2022,21,921
10/12/2022,22,652
10/12/2022,23,421
10/13/2022,0,311
10/13/2022,1,190
10/13/2022,2,93
10/13/2022,3,62
10/13/2022,4,99
10/13/2022,5,215
10/13/2022,6,416
10/13/2022,7,843
10/13/2022,8,1173
10/13/2022,9,1287
10/13/2022,10,1272
10/13/2022,11,1318
10/13/2022,12,1555
10/13/2022,13,1575
10/13/2022,14,1599
10/13/2022,15,1504
10/13/2022,16,1476
10/13/2022,17,1469
10/13/2022,18,1489
10/13/2022,19,1509
10/13/2022,20,1147
10/13/2022,21,931
10/13/2022,22,894
10/13/2022,23,757
10/14/2022,0,476
10/14/2022,1,274
10/14/2022,2,161
10/14/2022,3,100
10/14/2022,4,141
10/14/2022,5,251
10/14/2022,6,419
10/14/2022,7,680
10/14/2022,8,945
10/14/2022,9,1084
10/14/2022,10,1134
10/14/2022,11,1275
10/14/2022,12,1380
10/14/2022,13,1333
10/14/2022,14,1473
10/14/2022,15,1462
10/14/2022,16,1444
10/14/2022,17,1536
10/14/2022,18,1615
10/14/2022,19,1567
10/14/2022,20,1261
10/14/2022,21,950
10/14/2022,22,761
10/14/2022,23,594
10/15/2022,0,441
10/15/2022,1,329
10/15/2022,2,224
10/15/2022,3,127
10/15/2022,4,96
10/15/2022,5,123
10/15/2022,6,201
10/15/2022,7,288
10/15/2022,8,391
10/15/2022,9,530
10/15/2022,10,815
10/15/2022,11,889
10/15/2022,12,936
10/15/2022,13,955
10/15/2022,14,867
10/15/2022,15,900
10/15/2022,16,995
10/15/2022,17,1089
10/15/2022,18,1068
10/15/2022,19,1166
10/15/2022,20,871
10/15/2022,21,634
10/15/2022,22,612
10/15/2022,23,626
10/16/2022,0,457
10/16/2022,1,294
10/16/2022,2,249
10/16/2022,3,168
10/16/2022,4,146
10/16/2022,5,192
10/16/2022,6,241
10/16/2022,7,295
10/16/2022,8,351
10/16/2022,9,511
10/16/2022,10,669
10/16/2022,11,817
10/16/2022,12,927
10/16/2022,13,927
10/16/2022,14,872
10/16/2022,15,914
10/16/2022,16,917
10/16/2022,17,907
10/16/2022,18,866
10/16/2022,19,905
10/16/2022,20,795
10/16/2022,21,618
10/16/2022,22,456
10/16/2022,23,414
10/17/2022,0,322
10/17/2022,1,185
10/17/2022,2,69
10/17/2022,3,45
10/17/2022,4,98
10/17/2022,5,168
10/17/2022,6,403
10/17/2022,7,714
10/17/2022,8,1090
10/17/2022,9,1092
10/17/2022,10,1154
10/17/2022,11,1161
10/17/2022,12,1288
10/17/2022,13,1346
10/17/2022,14,1369
10/17/2022,15,1295
10/17/2022,16,1337
10/17/2022,17,1380
10/17/2022,18,1238
10/17/2022,19,1118
10/17/2022,20,867
10/17/2022,21,685
10/17/2022,22,516
10/17/2022,23,309
10/18/2022,0,310
10/18/2022,1,170
10/18/2022,2,57
10/18/2022,3,47
10/18/2022,4,60
10/18/2022,5,157
10/18/2022,6,343
10/18/2022,7,822
10/18/2022,8,1226
10/18/2022,9,1229
10/18/2022,10,1113
10/18/2022,11,1189
10/18/2022,12,1194
10/18/2022,13,1267
10/18/2022,14,1265
10/18/2022,15,1390
10/18/2022,16,1442
10/18/2022,17,1499
10/18/2022,18,1419
10/18/2022,19,1220
10/18/2022,20,821
10/18/2022,21,622
10/18/2022,22,493
10/18/2022,23,369
10/19/2022,0,259
10/19/2022,1,115
10/19/2022,2,55
10/19/2022,3,48
10/19/2022,4,70
10/19/2022,5,178
10/19/2022,6,357
10/19/2022,7,828
10/19/2022,8,1239
10/19/2022,9,1224
10/19/2022,10,1069
10/19/2022,11,1166
10/19/2022,12,1334
10/19/2022,13,1401
10/19/2022,14,1336
10/19/2022,15,1408
10/19/2022,16,1419
10/19/2022,17,1565
10/19/2022,18,1490
10/19/2022,19,1309
10/19/2022,20,1005
10/19/2022,21,780
10/19/2022,22,559
10/19/2022,23,389
10/20/2022,0,286
10/20/2022,1,189
10/20/2022,2,83
10/20/2022,3,49
10/20/2022,4,103
10/20/2022,5,199
10/20/2022,6,424
10/20/2022,7,794
10/20/2022,8,1142
10/20/2022,9,1226
10/20/2022,10,1187
10/20/2022,11,1243
10/20/2022,12,1417
10/20/2022,13,1431
10/20/2022,14,1366
10/20/2022,15,1370
10/20/2022,16,1426
10/20/2022,17,1561
10/20/2022,18,1479
10/20/2022,19,1425
10/20/2022,20,1142
10/20/2022,21,822
10/20/2022,22,694
10/20/2022,23,468
10/21/2022,0,359
10/21/2022,1,256
10/21/2022,2,114
10/21/2022,3,86
10/21/2022,4,110
10/21/2022,5,206
10/21/2022,6,378
10/21/2022,7,723
10/21/2022,8,945
10/21/2022,9,1032
10/21/2022,10,1077
10/21/2022,11,1151
10/21/2022,12,1195
10/21/2022,13,1273
10/21/2022,14,1390
10/21/2022,15,1313
10/21/2022,16,1431
10/21/2022,17,1596
10/21/2022,18,1682
10/21/2022,19,1507
10/21/2022,20,1120
10/21/2022,21,871
10/21/2022,22,697
10/21/2022,23,523
10/22/2022,0,465
10/22/2022,1,347
10/22/2022,2,197
10/22/2022,3,126
10/22/2022,4,93
10/22/2022,5,128
10/22/2022,6,187
10/22/2022,7,311
10/22/2022,8,511
10/22/2022,9,727
10/22/2022,10,875
10/22/2022,11,931
10/22/2022,12,1061
10/22/2022,13,1159
10/22/2022,14,1203
10/22/2022,15,1190
10/22/2022,16,1211
10/22/2022,17,1323
10/22/2022,18,1318
10/22/2022,19,1172
10/22/2022,20,951
10/22/2022,21,780
10/22/2022,22,606
10/22/2022,23,559
10/23/2022,0,474
10/23/2022,1,372
10/23/2022,2,263
10/23/2022,3,170
10/23/2022,4,138
10/23/2022,5,131
10/23/2022,6,282
10/23/2022,7,445
10/23/2022,8,654
10/23/2022,9,767
10/23/2022,10,892
10/23/2022,11,924
10/23/2022,12,1180
10/23/2022,13,1123
10/23/2022,14,1163
10/23/2022,15,1064
10/23/2022,16,1141
10/23/2022,17,1137
10/23/2022,18,1183
10/23/2022,19,1064
10/23/2022,20,962
10/23/2022,21,719
10/23/2022,22,545
10/23/2022,23,403
10/24/2022,0,345
10/24/2022,1,200
10/24/2022,2,61
10/24/2022,3,49
10/24/2022,4,83
10/24/2022,5,207
10/24/2022,6,419
10/24/2022,7,847
10/24/2022,8,1350
10/24/2022,9,1393
10/24/2022,10,1329
10/24/2022,11,1366
10/24/2022,12,1534
10/24/2022,13,1667
10/24/2022,14,1529
10/24/2022,15,1539
10/24/2022,16,1573
10/24/2022,17,1603
10/24/2022,18,1668
10/24/2022,19,1479
10/24/2022,20,1132
10/24/2022,21,902
10/24/2022,22,681
10/24/2022,23,464
10/25/2022,0,358
10/25/2022,1,216
10/25/2022,2,85
10/25/2022,3,57
10/25/2022,4,98
10/25/2022,5,192
10/25/2022,6,410
10/25/2022,7,887
10/25/2022,8,1331
10/25/2022,9,1458
10/25/2022,10,1394
10/25/2022,11,1472
10/25/2022,12,1564
10/25/2022,13,1541
10/25/2022,14,1554
10/25/2022,15,1594
10/25/2022,16,1586
10/25/2022,17,1471
10/25/2022,18,1428
10/25/2022,19,1421
10/25/2022,20,1070
10/25/2022,21,816
10/25/2022,22,646
10/25/2022,23,402
10/26/2022,0,279
10/26/2022,1,147
10/26/2022,2,84
10/26/2022,3,74
10/26/2022,4,116
10/26/2022,5,290
10/26/2022,6,446
10/26/2022,7,756
10/26/2022,8,1007
10/26/2022,9,1226
10/26/2022,10,1365
10/26/2022,11,1458
10/26/2022,12,1655
10/26/2022,13,1548
10/26/2022,14,1491
10/26/2022,15,1522
10/26/2022,16,1508
10/26/2022,17,1567
10/26/2022,18,1574
10/26/2022,19,1464
10/26/2022,20,1131
10/26/2022,21,853
10/26/2022,22,648
10/26/2022,23,447
10/27/2022,0,250
10/27/2022,1,155
10/27/2022,2,65
10/27/2022,3,64
10/27/2022,4,139
10/27/2022,5,265
10/27/2022,6,448
10/27/2022,7,775
10/27/2022,8,1082
10/27/2022,9,1037
10/27/2022,10,1029
10/27/2022,11,1124
10/27/2022,12,1333
10/27/2022,13,1256
10/27/2022,14,1291
10/27/2022,15,1375
10/27/2022,16,1416
10/27/2022,17,1427
10/27/2022,18,1508
10/27/2022,19,1497
10/27/2022,20,1134
10/27/2022,21,876
10/27/2022,22,718
10/27/2022,23,539
10/28/2022,0,327
10/28/2022,1,211
10/28/2022,2,98
10/28/2022,3,74
10/28/2022,4,107
10/28/2022,5,215
10/28/2022,6,362
10/28/2022,7,637
10/28/2022,8,873
10/28/2022,9,945
10/28/2022,10,1056
10/28/2022,11,1057
10/28/2022,12,1149
10/28/2022,13,1185
10/28/2022,14,1217
10/28/2022,15,1249
10/28/2022,16,1269
10/28/2022,17,1305
10/28/2022,18,1344
10/28/2022,19,1236
10/28/2022,20,960
10/28/2022,21,727
10/28/2022,22,591
10/28/2022,23,470
10/29/2022,0,461
10/29/2022,1,486
10/29/2022,2,346
10/29/2022,3,182
10/29/2022,4,128
10/29/2022,5,118
10/29/2022,6,173
10/29/2022,7,217
10/29/2022,8,307
10/29/2022,9,481
10/29/2022,10,579
10/29/2022,11,603
10/29/2022,12,681
10/29/2022,13,749
10/29/2022,14,730
10/29/2022,15,755
10/29/2022,16,819
10/29/2022,17,902
10/29/2022,18,1003
10/29/2022,19,967
10/29/2022,20,848
10/29/2022,21,723
10/29/2022,22,613
10/29/2022,23,670
10/30/2022,0,623
10/30/2022,1,519
10/30/2022,2,441
10/30/2022,3,297
10/30/2022,4,189
10/30/2022,5,185
10/30/2022,6,186
10/30/2022,7,213
10/30/2022,8,285
10/30/2022,9,448
10/30/2022,10,600
10/30/2022,11,680
10/30/2022,12,754
10/30/2022,13,664
10/30/2022,14,659
10/30/2022,15,603
10/30/2022,16,659
10/30/2022,17,698
10/30/2022,18,714
10/30/2022,19,709
10/30/2022,20,598
10/30/2022,21,522
10/30/2022,22,334
10/30/2022,23,268
10/31/2022,0,196
10/31/2022,1,139
10/31/2022,2,66
10/31/2022,3,59
10/31/2022,4,95
10/31/2022,5,173
10/31/2022,6,288
10/31/2022,7,570
10/31/2022,8,802
10/31/2022,9,804
10/31/2022,10,795
10/31/2022,11,814
10/31/2022,12,827
10/31/2022,13,943
10/31/2022,14,941
10/31/2022,15,1093
10/31/2022,16,1181
10/31/2022,17,1029
10/31/2022,18,854
10/31/2022,19,779
10/31/2022,20,608
10/31/2022,21,462
10/31/2022,22,313
10/31/2022,23,328
11/1/2022,0,248
11/1/2022,1,132
11/1/2022,2,78
11/1/2022,3,48
11/1/2022,4,76
11/1/2022,5,153
11/1/2022,6,357
11/1/2022,7,735
11/1/2022,8,1127
11/1/2022,9,1153
11/1/2022,10,1089
11/1/2022,11,1119
11/1/2022,12,1263
11/1/2022,13,1320
11/1/2022,14,1258
11/1/2022,15,1242
11/1/2022,16,1400
11/1/2022,17,1386
11/1/2022,18,1247
11/1/2022,19,1088
11/1/2022,20,920
11/1/2022,21,694
11/1/2022,22,452
11/1/2022,23,315
11/2/2022,0,187
11/2/2022,1,95
11/2/2022,2,45
11/2/2022,3,38
11/2/2022,4,69
11/2/2022,5,165
11/2/2022,6,312
11/2/2022,7,752
11/2/2022,8,1223
11/2/2022,9,1165
11/2/2022,10,1034
11/2/2022,11,1093
11/2/2022,12,1145
11/2/2022,13,1189
11/2/2022,14,1285
11/2/2022,15,1297
11/2/2022,16,1355
11/2/2022,17,1408
11/2/2022,18,1392
11/2/2022,19,1197
11/2/2022,20,951
11/2/2022,21,719
11/2/2022,22,501
11/2/2022,23,327
11/3/2022,0,214
11/3/2022,1,136
11/3/2022,2,71
11/3/2022,3,49
11/3/2022,4,79
11/3/2022,5,186
11/3/2022,6,337
11/3/2022,7,767
11/3/2022,8,1168
11/3/2022,9,1154
11/3/2022,10,1110
11/3/2022,11,1142
11/3/2022,12,1258
11/3/2022,13,1350
11/3/2022,14,1357
11/3/2022,15,1445
11/3/2022,16,1452
11/3/2022,17,1527
11/3/2022,18,1487
11/3/2022,19,1350
11/3/2022,20,1114
11/3/2022,21,868
11/3/2022,22,699
11/3/2022,23,515
11/4/2022,0,375
11/4/2022,1,203
11/4/2022,2,135
11/4/2022,3,88
11/4/2022,4,113
11/4/2022,5,223
11/4/2022,6,415
11/4/2022,7,713
11/4/2022,8,952
11/4/2022,9,1033
11/4/2022,10,1072
11/4/2022,11,1323
11/4/2022,12,1391
11/4/2022,13,1347
11/4/2022,14,1366
11/4/2022,15,1374
11/4/2022,16,1415
11/4/2022,17,1554
11/4/2022,18,1646
11/4/2022,19,1508
11/4/2022,20,1144
11/4/2022,21,1013
11/4/2022,22,846
11/4/2022,23,639
11/5/2022,0,433
11/5/2022,1,371
11/5/2022,2,252
11/5/2022,3,162
11/5/2022,4,123
11/5/2022,5,121
11/5/2022,6,234
11/5/2022,7,331
11/5/2022,8,462
11/5/2022,9,656
11/5/2022,10,841
11/5/2022,11,958
11/5/2022,12,1023
11/5/2022,13,853
11/5/2022,14,843
11/5/2022,15,837
11/5/2022,16,989
11/5/2022,17,1077
11/5/2022,18,1249
11/5/2022,19,1016
11/5/2022,20,891
11/5/2022,21,812
11/5/2022,22,786
11/5/2022,23,669
11/6/2022,0,444
11/6/2022,1,499
11/6/2022,2,172
11/6/2022,3,115
11/6/2022,4,145
11/6/2022,5,206
11/6/2022,6,257
